"","id","score","%id"
"3228","seq04201",-0.372401,41.7
"3231","seq04204",-0.470011,36.5
"3233","seq04206",-0.36578,47.1
"3236","seq04211",-0.373113,46.3
"3240","seq04215",-0.33711,42
"3242","seq04218",-0.285101,56.9
"3245","seq04221",-0.282573,63.4
"3253","seq04232",-0.373563,46.6
"3259","seq04241",-0.21816,52.5
"3265","seq04248",-0.231371,45.1
"3266","seq04249",-0.26104,40.4
"3268","seq04251",-0.367031,54
"3275","seq04260",-0.341378,56.1
"3277","seq04262",-0.430471,44.4
"3281","seq04268",-0.203356,52.2
"3288","seq04277",-0.310754,50.7
"3301","seq04292",-0.396292,48
"3302","seq04293",-0.353098,57.5
"3304","seq04295",-0.463573,50.8
"3308","seq04303",-0.297915,54.7
"3315","seq04312",-0.423487,54.8
"3317","seq04317",-0.306194,48.5
"3323","seq04325",-0.216112,57.5
"3324","seq04327",-0.425276,42.9
"3328","seq04331",-0.387851,67.2
"3332","seq04336",-0.382948,39.3
"3339","seq04346",-0.275847,70.7
"3341","seq04348",-0.229296,47.1
"3344","seq04351",-0.361824,54.3
"3345","seq04352",-0.300577,46.5
"3347","seq04354",-0.431507,44.4
"3350","seq04359",-0.255233,46.9
"3353","seq04363",-0.322038,46.9
"3355","seq04365",-0.20347,58
"3362","seq04372",-0.212369,46.8
"3364","seq04374",-0.349453,51.2
"3365","seq04375",-0.299285,43.4
"3372","seq04383",-0.427657,36.6
"3378","seq04389",-0.38369,55.2
"3379","seq04390",-0.325457,56.4
"3380","seq04391",-0.338016,36.6
"3383","seq04395",-0.174553,66.7
"3389","seq04401",-0.293654,49.1
"3391","seq04403",-0.220839,58.7
"3403","seq04415",-0.3281,46.7
"3409","seq04423",-0.325092,64
"3412","seq04426",-0.330473,56.8
"3423","seq04439",-0.305891,52.5
"3424","seq04440",-0.182595,55.7
"3427","seq04444",-0.117241,100
"3428","seq04446",-0.433746,75.9
"3434","seq04456",-0.397262,44.6
"3440","seq04468",-0.434581,47.1
"3444","seq04473",-0.313518,43.9
"3456","seq04490",-0.359672,51.1
"3459","seq04494",-0.475177,41.2
"3460","seq04496",-0.283359,39.7
"3473","seq04517",-0.389978,49.2
"3478","seq04522",-0.156636,74.3
"3479","seq04523",-0.299738,40.7
"3481","seq04525",-0.280306,62.1
"3497","seq04545",-0.277838,50
"3505","seq04553",-0.186241,54.5
"3507","seq04555",-0.280562,73.6
"3516","seq04567",-0.358143,57.5
"3517","seq04568",-0.398762,27.5
"3518","seq04569",-0.400287,48
"3523","seq04574",-0.397203,50.9
"3525","seq04576",-0.241892,58.5
"3529","seq04580",-0.354641,38.5
"3530","seq04581",-0.348847,47
"3531","seq04584",-0.222313,56.3
"3533","seq04586",-0.314934,38.7
"3538","seq04592",-0.33448,61.9
"3542","seq04597",-0.248539,56.1
"3549","seq04605",-0.293932,46
"3554","seq04611",-0.398839,38.7
"3556","seq04615",-0.409662,51.9
"3562","seq04624",-0.418031,48.3
"3567","seq04630",-0.404599,45.6
"3569","seq04633",-0.308215,49.3
"3570","seq04634",-0.386999,43.9
"3580","seq04649",-0.306255,45.2
"3581","seq04650",-0.425425,37.1
"3583","seq04652",-0.305027,49.4
"3584","seq04653",-0.269853,44.4
"3609","seq04685",-0.314228,52.8
"3611","seq04687",-0.285768,60.9
"3616","seq04693",-0.265817,59.4
"3623","seq04702",-0.288711,61
"3632","seq04712",-0.350121,53.6
"3634","seq04714",-0.501748,36.8
"3640","seq04722",-0.237032,62
"3642","seq04725",-0.472531,42.1
"3647","seq04731",-0.348096,61.1
"3651","seq04735",-0.305683,100
"3652","seq04738",-0.307294,45.7
"3661","seq04749",-0.386683,43.2
"3667","seq04758",-0.321308,35.1
"3668","seq04760",-0.347866,49
"3672","seq04765",-0.355026,51.8
"3675","seq04768",-0.316308,43.8
"3689","seq04785",-0.35305,51.2
"3695","seq04791",-0.422642,50
"3698","seq04795",-0.337448,43.4
"3700","seq04797",-0.246666,61.5
"3703","seq04802",-0.285537,49.3
"3706","seq04806",-0.305808,50
"3707","seq04807",-0.288542,50
"3708","seq04809",-0.33627,44.1
"3710","seq04811",-0.272999,49
"3713","seq04814",-0.283768,52.9
"3715","seq04817",-0.27358,48.6
"3717","seq04819",-0.262778,42
"3719","seq04821",-0.445801,40
"3729","seq04832",-0.43152,53.1
"3732","seq04839",-0.389888,45.8
"3734","seq04842",-0.25079,48.1
"3744","seq04863",-0.330226,59.1
"3745","seq04864",-0.238078,49.3
"3749","seq04868",-0.238364,44.7
"3753","seq04872",-0.269029,56.8
"3763","seq04887",-0.297955,51.5
"3770","seq04897",-0.342533,48.6
"3771","seq04898",-0.284897,42.6
"3772","seq04899",-0.299127,45.6
"3773","seq04900",-0.373005,34.3
"3774","seq04901",-0.375823,47.9
"3776","seq04903",-0.376689,48.9
"3780","seq04908",-0.320079,35.3
"3781","seq04909",-0.330944,41.7
"3786","seq04914",-0.265336,39.1
"3790","seq04922",-0.365898,36.5
"3791","seq04923",-0.326928,52
"3792","seq04924",-0.349837,40.7
"3800","seq04932",-0.28612,44.1
"3801","seq04934",-0.300493,47.4
"3802","seq04935",-0.362016,65.9
"3805","seq04941",-0.259681,62
"3812","seq04948",-0.354698,67.9
"3813","seq04949",-0.423302,42.6
"3815","seq04952",-0.345704,46.7
"3817","seq04956",-0.286007,50
"3823","seq04964",-0.304294,41.7
"3829","seq04973",-0.280435,53.7
"3833","seq04979",-0.280582,59
"3834","seq04980",-0.248544,46.6
"3836","seq04982",-0.224841,81
"3837","seq04983",-0.297953,53
"3838","seq04984",-0.334529,51
"3849","seq04999",-0.34996,49.1
"3850","seq05001",-0.426758,50.9
"3857","seq05009",-0.252839,54.2
"3861","seq05014",-0.273477,57.5
"3863","seq05016",-0.360308,50
"3865","seq05018",-0.308964,54.7
"3868","seq05021",-0.385177,31
"3870","seq05024",-0.260113,53.6
"3879","seq05039",-0.274771,48.8
"3884","seq05045",-0.224747,51.9
"3885","seq05047",-0.338232,33.8
"3892","seq05054",-0.493607,44.4
"3893","seq05059",-0.375414,60
"3901","seq05068",-0.21756,66.7
"3912","seq05091",-0.407034,46.2
"3918","seq05099",-0.410004,39
"3919","seq05101",-0.35337,58.5
"3923","seq05105",-0.293614,67.1
"3929","seq05112",-0.470003,59.4
"3939","seq05125",-0.37532,62.9
"3942","seq05128",-0.307889,38
"3943","seq05129",-0.283311,33.8
"3946","seq05132",-0.273782,51.9
"3950","seq05136",-0.378159,49.4
"3951","seq05137",-0.321118,63.8
"3965","seq05157",-0.278849,48.6
"3977","seq05171",-0.293561,43.8
"3980","seq05174",-0.341766,45.5
"3986","seq05183",-0.400637,41.7
"3988","seq05185",-0.378404,57.4
"3990","seq05187",-0.242233,80.6
"3992","seq05189",-0.329679,52.5
"3994","seq05192",-0.33136,47.8
"3995","seq05194",-0.358813,56.4
"4001","seq05201",-0.354459,43.2
"4003","seq05203",-0.393837,46.6
"4007","seq05208",-0.325644,36.8
"4010","seq05211",-0.235349,48.5
"4016","seq05217",-0.244083,41.6
"4023","seq05228",-0.280788,42.1
"4025","seq05230",-0.403489,40.5
"4029","seq05236",-0.274335,34.9
"4031","seq05238",-0.307796,43.8
"4033","seq05240",-0.228262,58.2
"4034","seq05241",-0.36577,63.4
"4044","seq05258",-0.225767,38.3
"4048","seq05263",-0.341113,40.3
"4053","seq05269",-0.387988,47.6
"4056","seq05276",-0.370965,39.7
"4060","seq05280",-0.401942,45.7
"4066","seq05286",-0.378008,47.4
"4068","seq05288",-0.323868,48.5
"4070","seq05290",-0.369293,43.4
"4071","seq05291",-0.304601,35.8
"4076","seq05299",-0.278921,56.9
"4077","seq05300",-0.344841,41.9
"4082","seq05305",-0.38834,43.1
"4084","seq05308",-0.273065,54.7
"4108","seq05343",-0.298984,58.8
"4110","seq05345",-0.3341,45.1
"4126","seq05365",-0.312599,41.4
"4127","seq05366",-0.35378,47.2
"4133","seq05372",-0.311522,44.4
"4136","seq05375",-0.307888,36.6
"4141","seq05384",-0.423119,55.6
"4154","seq05398",-0.29011,54
"4157","seq05402",-0.34496,45.7
"4159","seq05404",-0.180044,40.7
"4171","seq05419",-0.246112,51.4
"4173","seq05422",-0.312061,50
"4175","seq05424",-0.249331,52.8
"4180","seq05430",-0.34914,41.4
"4183","seq05433",-0.406849,41.8
"4190","seq05444",-0.238779,50
"4192","seq05446",-0.259778,35.6
"4200","seq05456",-0.38078,44.1
"4204","seq05461",-0.195562,98.6
"4205","seq05462",-0.336465,54.8
"4209","seq05468",-0.292441,57.4
"4211","seq05471",-0.303944,52.9
"4221","seq05481",-0.28372,36.9
"4223","seq05483",-0.240689,50
"4226","seq05487",-0.345064,53.2
"4235","seq05497",-0.264526,45.5
"4238","seq05501",-0.296167,46.1
"4247","seq05511",-0.274985,45
"4266","seq05538",-0.420864,32.3
"4267","seq05540",-0.297682,44.6
"4273","seq05548",-0.305994,62.2
"4283","seq05560",-0.411702,46.6
"4285","seq05562",-0.277047,50
"4289","seq05568",-0.387371,50
"4290","seq05569",-0.23096,59.2
"4293","seq05573",-0.347462,45.3
"4294","seq05574",-0.308875,55
"4296","seq05576",-0.307348,56.4
"4297","seq05577",-0.359943,53.7
"4299","seq05580",-0.356368,42.5
"4300","seq05582",-0.242214,47.2
"4306","seq05588",-0.238699,60.5
"4307","seq05589",-0.476128,41.9
"4312","seq05598",-0.404814,48.6
"4314","seq05600",-0.410856,67.3
"4321","seq05611",-0.381948,56.3
"4322","seq05612",-0.294421,45.1
"4327","seq05619",-0.334648,40
"4328","seq05621",-0.344101,48.6
"4332","seq05625",-0.373869,49.3
"4334","seq05627",-0.305741,46.2
"4338","seq05631",-0.318368,65.2
"4340","seq05633",-0.225919,58.2
"4352","seq05646",-0.402384,49.2
"4353","seq05647",-0.412011,42
"4354","seq05648",-0.215471,63.6
"4358","seq05652",-0.15211,76.3
"4365","seq05661",-0.370668,50
"4369","seq05666",-0.289772,45.6
"4377","seq05680",-0.259638,62.5
"4379","seq05683",-0.355363,48.3
"4380","seq05684",-0.281336,41
"4381","seq05687",-0.264627,55.3
"4383","seq05689",-0.428086,47.3
"4384","seq05690",-0.340069,62.5
"4395","seq05704",-0.408876,53.1
"4400","seq05710",-0.420119,36.2
"4413","seq05725",-0.500823,40
"4420","seq05734",-0.256675,40.7
"4426","seq05743",-0.38835,44.9
"4427","seq05745",-0.21442,56.9
"4430","seq05750",-0.30302,46.8
"4431","seq05751",-0.349523,45.7
"4435","seq05756",-0.421628,41.1
"4442","seq05767",-0.30763,58
"4444","seq05769",-0.350997,43.6
"4448","seq05775",-0.275299,48.4
"4449","seq05776",-0.313867,42.4
"4451","seq05779",-0.358441,41.5
"4455","seq05786",-0.39558,63
"4456","seq05787",-0.37469,65.1
"4461","seq05794",-0.389088,41.2
"4465","seq05798",-0.326352,50
"4466","seq05799",-0.360746,43.1
"4472","seq05806",-0.302703,43.8
"4479","seq05814",-0.279854,45.5
"4480","seq05815",-0.241809,43.6
"4490","seq05827",-0.268495,41.7
"4494","seq05836",-0.390619,52.4
"4497","seq05839",-0.356511,46.9
"4498","seq05840",-0.189041,59.7
"4499","seq05843",-0.46838,40.5
"4502","seq05850",-0.290207,32.9
"4504","seq05854",-0.314675,61.1
"4506","seq05856",-0.315104,41.8
"4515","seq05868",-0.364533,50.7
"4516","seq05869",-0.367594,50
"4518","seq05871",-0.220444,52.6
"4528","seq05883",-0.455744,56.3
"4531","seq05886",-0.200189,63.6
"4547","seq05906",-0.310386,52
"4553","seq05912",-0.24789,46.5
"4554","seq05913",-0.493096,44.3
"4559","seq05920",-0.30615,42.3
"4564","seq05926",-0.363604,58.6
"4565","seq05927",-0.278036,44.6
"4567","seq05933",-0.455932,36.4
"4572","seq05940",-0.283574,37.1
"4576","seq05944",-0.411301,50
"4578","seq05946",-0.381116,42.6
"4579","seq05947",-0.244919,56.1
"4588","seq05959",-0.320708,44.4
"4595","seq05968",-0.274755,33.8
"4597","seq05970",-0.328138,43.9
"4611","seq05989",-0.215536,76.8
"4612","seq05990",-0.341286,49.1
"4614","seq05992",-0.534029,38.3
"4616","seq05995",-0.255112,44.4
"4619","seq05998",-0.273169,56.9
"4620","seq05999",-0.312769,48.5
"4621","seq06000",-0.310218,36
"4628","seq06009",-0.295209,54.7
"4630","seq06012",-0.410116,46.5
"4633","seq06015",-0.336529,34.8
"4635","seq06018",-0.305212,46.6
"4641","seq06027",-0.311732,53.2
"4647","seq06034",-0.387534,47
"4655","seq06044",-0.367618,37.5
"4657","seq06046",-0.312858,46.2
"4659","seq06049",-0.442677,46.4
"4660","seq06051",-0.402061,51.1
"4666","seq06057",-0.271664,41.5
"4686","seq06086",-0.337099,46.4
"4688","seq06088",-0.196247,50
"4694","seq06095",-0.278264,41.3
"4698","seq06101",-0.322364,37
"4700","seq06104",-0.351109,40.4
"4701","seq06105",-0.292364,48.2
"4703","seq06108",-0.307556,65.2
"4706","seq06111",-0.324088,39.3
"4713","seq06122",-0.226528,55.7
"4716","seq06126",-0.227565,55.6
"4720","seq06131",-0.448082,57.4
"4724","seq06136",-0.367207,47.5
"4725","seq06137",-0.345105,52.9
"4729","seq06144",-0.358403,41.8
"4731","seq06147",-0.33646,54.3
"4737","seq06153",-0.358277,59.6
"4744","seq06162",-0.236322,54.2
"4747","seq06167",-0.398766,43.8
"4755","seq06175",-0.217419,55.9
"4758","seq06178",-0.258211,65.8
"4766","seq06189",-0.344655,51.2
"4767","seq06190",-0.16259,70.7
"4770","seq06193",-0.277542,54.3
"4777","seq06204",-0.234932,44.9
"4778","seq06205",-0.247467,52.3
"4779","seq06206",-0.38072,46.3
"4786","seq06217",-0.289184,60
"4787","seq06218",-0.227189,74.2
"4790","seq06222",-0.376581,53.3
"4792","seq06225",-0.346231,73.9
"4794","seq06227",-0.352736,62.1
"4795","seq06228",-0.426214,62.2
"4799","seq06232",-0.330815,49.3
"4801","seq06236",-0.31194,48.6
"4809","seq06245",-0.488865,46.9
"4812","seq06249",-0.412591,58.2
"4815","seq06252",-0.249135,38.8
"4819","seq06257",-0.244939,57.8
"4821","seq06259",-0.411934,49
"4827","seq06267",-0.243938,43.1
"4838","seq06283",-0.471027,44.4
"4849","seq06295",-0.317904,43.8
"4851","seq06298",-0.30657,58.8
"4853","seq06301",-0.336093,56.6
"4863","seq06313",-0.32295,31.9
"4871","seq06324",-0.313418,57.1
"4887","seq06343",-0.345878,39.5
"4888","seq06344",-0.307784,50.8
"4889","seq06345",-0.391196,50.7
"4890","seq06346",-0.337764,35.4
"4898","seq06355",-0.232404,51.4
"4902","seq06359",-0.413459,36.1
"4911","seq06369",-0.221239,52.8
"4915","seq06373",-0.126267,74.7
"4916","seq06374",-0.344567,50
"4917","seq06375",-0.240951,64.5
"4922","seq06380",-0.411375,53.7
"4926","seq06384",-0.227991,65.3
"4927","seq06385",-0.318249,39.2
"4929","seq06387",-0.327487,40.9
"4980","seq06451",-0.318859,59.4
"4982","seq06453",-0.3365,59
"4983","seq06454",-0.294527,37.5
"4986","seq06460",-0.32131,43.5
"4989","seq06463",-0.294109,51.4
"4992","seq06468",-0.25281,42
"4993","seq06469",-0.301592,44.9
"4996","seq06475",-0.391274,40.4
"5006","seq06485",-0.310149,41.3
"5011","seq06491",-0.269153,39.3
"5019","seq06500",-0.413785,46.2
"5021","seq06503",-0.348921,47.2
"5026","seq06508",-0.412805,40.9
"5031","seq06515",-0.275611,56
"5032","seq06516",-0.31166,45.1
"5034","seq06521",-0.358728,40.4
"5035","seq06522",-0.217759,57.5
"5038","seq06528",-0.323909,51.5
"5040","seq06530",-0.299516,49.1
"5043","seq06536",-0.420341,50.8
"5053","seq06554",-0.25393,48.5
"5054","seq06555",-0.310819,48.1
"5059","seq06560",-0.413866,39.6
"5072","seq06578",-0.352641,58.7
"5075","seq06583",-0.464715,42.5
"5082","seq06591",-0.235177,42.2
"5084","seq06593",-0.290729,55.6
"5086","seq06595",-0.410247,58.3
"5089","seq06598",-0.334646,58.7
"5090","seq06599",-0.327978,42.1
"5091","seq06601",-0.412801,59.4
"5101","seq06615",-0.326848,59.1
"5102","seq06616",-0.294343,39.3
"5107","seq06621",-0.501263,43.6
"5109","seq06624",-0.420378,46.9
"5112","seq06627",-0.278097,56.5
"5116","seq06632",-0.372799,41.9
"5119","seq06635",-0.269447,42.9
"5124","seq06642",-0.297879,43.6
"5129","seq06647",-0.333452,45.8
"5131","seq06649",-0.367359,48.1
"5135","seq06655",-0.217796,46.3
"5138","seq06658",-0.308063,33.8
"5139","seq06661",-0.319858,52.6
"5140","seq06662",-0.337034,34.4
"5142","seq06664",-0.347057,49.2
"5145","seq06669",-0.413353,51.4
"5152","seq06680",-0.304629,48.2
"5156","seq06685",-0.325157,63
"5159","seq06688",-0.425704,47.2
"5163","seq06692",-0.230729,58.3
"5172","seq06706",-0.231644,47
"5174","seq06708",-0.418011,42.9
"5176","seq06711",-0.268836,58
"5188","seq06729",-0.31091,40.9
"5189","seq06730",-0.322012,50.7
"5190","seq06731",-0.412444,40.7
"5192","seq06733",-0.345659,53
"5194","seq06735",-0.288468,48.3
"5196","seq06737",-0.369318,57.1
"5198","seq06739",-0.293395,55
"5200","seq06741",-0.225839,57.7
"5203","seq06744",-0.321494,43.5
"5211","seq06755",-0.173519,62.5
"5218","seq06762",-0.32747,37.7
"5220","seq06764",-0.371939,41.8
"5226","seq06772",-0.316663,45.6
"5227","seq06773",-0.312702,52.5
"5229","seq06776",-0.300497,39.7
"5242","seq06793",-0.265303,59.1
"5247","seq06798",-0.29166,48.7
"5251","seq06804",-0.365314,44.2
"5258","seq06812",-0.367602,48.1
"5259","seq06813",-0.346542,37.1
"5265","seq06822",-0.270595,40
"5269","seq06826",-0.319822,35.8
"5271","seq06829",-0.339374,44
"5273","seq06831",-0.296888,59.1
"5284","seq06844",-0.401577,47.2
"5286","seq06847",-0.357209,43.9
"5291","seq06853",-0.306525,42.5
"5298","seq06861",-0.274215,60.4
"5302","seq06866",-0.451036,46.6
"5306","seq06872",-0.277271,47.7
"5317","seq06888",-0.19268,61.6
"5332","seq06905",-0.291587,51.4
"5333","seq06906",-0.275251,54.5
"5337","seq06910",-0.423026,42.7
"5339","seq06912",-0.441548,77.8
"5347","seq06921",-0.253888,44.3
"5348","seq06922",-0.307782,45.1
"5349","seq06924",-0.315817,44.4
"5351","seq06926",-0.176301,56
"5354","seq06930",-0.354673,43.3
"5356","seq06933",-0.399327,43.9
"5358","seq06935",-0.533897,43.4
"5364","seq06944",-0.421101,43.1
"5368","seq06948",-0.291673,61
"5369","seq06949",-0.441769,48.1
"5371","seq06955",-0.45223,62.7
"5388","seq06977",-0.245117,58.7
"5389","seq06979",-0.358807,38.4
"5394","seq06985",-0.515609,43.5
"5395","seq06986",-0.186123,61.7
"5396","seq06987",-0.307079,58.9
"5397","seq06989",-0.324721,43.3
"5403","seq06998",-0.29972,50
"5406","seq07001",-0.271839,49.3
"5408","seq07004",-0.198589,51.4
"5427","seq07025",-0.324868,50.7
"5431","seq07031",-0.448796,48
"5432","seq07032",-0.405342,41.4
"5433","seq07034",-0.288773,46.6
"5434","seq07035",-0.203476,54.5
"5436","seq07040",-0.349805,49.1
"5455","seq07062",-0.272334,50
"5456","seq07063",-0.359296,34.3
"5457","seq07064",-0.278959,52.6
"5458","seq07065",-0.338933,63.9
"5464","seq07074",-0.311546,56.4
"5466","seq07076",-0.199021,59.6
"5468","seq07079",-0.402699,55.8
"5471","seq07085",-0.552812,40
"5473","seq07087",-0.33909,41.3
"5475","seq07089",-0.320693,68.8
"5478","seq07093",-0.427897,47.6
"5479","seq07094",-0.355912,50
"5487","seq07106",-0.327014,39.7
"5492","seq07113",-0.367952,32.3
"5494","seq07115",-0.378867,55.8
"5496","seq07118",-0.315512,60
"5501","seq07124",-0.176541,82.2
"5511","seq07136",-0.25128,62.3
"5520","seq07146",-0.251457,54.9
"5522","seq07148",-0.249387,54.1
"5523","seq07150",-0.266445,55.4
"5532","seq07161",-0.246689,55
"5538","seq07170",-0.194502,46.1
"5539","seq07171",-0.363317,38.5
"5543","seq07176",-0.277919,52.3
"5544","seq07177",-0.16564,50.7
"5546","seq07181",-0.304252,50.6
"5549","seq07186",-0.367564,47.5
"5551","seq07189",-0.374169,47.2
"5553","seq07192",-0.381118,51.2
"5563","seq07206",-0.247989,65.2
"5564","seq07207",-0.3056,34.9
"5565","seq07208",-0.221547,53
"5568","seq07211",-0.257637,62.9
"5569","seq07212",-0.324766,41.3
"5575","seq07220",-0.423523,47.8
"5581","seq07227",-0.236048,55.8
"5585","seq07231",-0.236874,58.6
"5589","seq07235",-0.300996,38.4
"5592","seq07238",-0.317181,49.1
"5595","seq07242",-0.324168,34.2
"5602","seq07250",-0.39263,42.4
"5603","seq07251",-0.405782,52.4
"5608","seq07257",-0.426459,49.2
"5609","seq07258",-0.368945,36.4
"5610","seq07259",-0.340337,49.3
"5613","seq07262",-0.459087,38.5
"5616","seq07265",-0.379511,54.2
"5618","seq07267",-0.277755,45.3
"5621","seq07274",-0.283453,54.2
"5624","seq07278",-0.347197,38
"5626","seq07280",-0.372558,55.1
"5631","seq07285",-0.136861,71.4
"5632","seq07286",-0.326681,40.8
"5637","seq07292",-0.307163,63.6
"5645","seq07303",-0.235462,52.9
"5655","seq07313",-0.235383,59.7
"5661","seq07320",-0.189298,55.7
"5662","seq07321",-0.329576,36.8
"5663","seq07322",-0.338867,37.8
"5664","seq07323",-0.309588,35.1
"5670","seq07329",-0.226215,53.8
"5675","seq07337",-0.321101,46.8
"5676","seq07338",-0.290206,50
"5684","seq07347",-0.281229,52.9
"5685","seq07348",-0.296975,43.9
"5687","seq07350",-0.376972,43.1
"5688","seq07351",-0.444394,49.1
"5689","seq07352",-0.316768,64.7
"5692","seq07359",-0.295013,57.8
"5694","seq07361",-0.418963,47.4
"5699","seq07367",-0.366345,40.4
"5704","seq07373",-0.402153,34.4
"5705","seq07374",-0.330812,47.9
"5719","seq07394",-0.407915,40
"5721","seq07399",-0.269468,51.7
"5728","seq07408",-0.386591,61
"5733","seq07414",-0.200506,59.2
"5749","seq07437",-0.357417,29
"5750","seq07439",-0.264174,40.7
"5755","seq07444",-0.268733,41.1
"5756","seq07445",-0.332509,52.7
"5757","seq07446",-0.305636,38.4
"5758","seq07447",-0.234805,59.3
"5759","seq07448",-0.268009,46.2
"5764","seq07454",-0.225746,48.1
"5765","seq07455",-0.271537,48.1
"5767","seq07457",-0.446385,54.7
"5772","seq07463",-0.245476,57.4
"5773","seq07464",-0.368279,50
"5781","seq07474",-0.409437,63.6
"5784","seq07477",-0.329052,46.7
"5785","seq07478",-0.367644,48.4
"5788","seq07481",-0.357406,49.2
"5801","seq07500",-0.229474,75.6
"5803","seq07502",-0.441571,46.7
"5807","seq07508",-0.371164,48.4
"5809","seq07510",-0.30863,35.5
"5811","seq07513",-0.371824,45.5
"5821","seq07525",-0.444279,50
"5825","seq07530",-0.36703,64.5
"5844","seq07552",-0.373178,53.7
"5846","seq07554",-0.248266,54.2
"5857","seq07566",-0.232403,48.1
"5861","seq07573",-0.251801,51.4
"5862","seq07574",-0.340019,58.8
"5878","seq07593",-0.291843,48.5
"5880","seq07596",-0.292593,57.4
"5882","seq07600",-0.466355,52
"5891","seq07613",-0.295533,58.1
"5893","seq07615",-0.201389,75.6
"5896","seq07618",-0.358423,58.3
"5906","seq07631",-0.303821,54.3
