"","id","score","%id"
"882","seq883",-0.318101,0
"883","seq884",-0.283013,58.9
"884","seq885",-0.259623,60.8
"885","seq886",-0.358275,52.9
"886","seq887",-0.32289,36.6
"887","seq888",-0.26103,0
"888","seq889",-0.289346,0
"889","seq890",-0.315222,39.1
"890","seq891",-0.370302,0
"891","seq892",-0.361952,0
"892","seq893",-0.349952,0
"893","seq894",-0.32277,32.1
"894","seq895",-0.330917,0
"895","seq896",-0.338443,0
"896","seq897",-0.352849,0
"897","seq898",-0.150897,73.2
"898","seq899",-0.249917,47.1
"899","seq900",-0.18961,50.4
"900","seq901",-0.282947,47.3
"901","seq902",-0.183998,57
"902","seq903",-0.218264,42.3
"903","seq904",-0.201092,62
"904","seq905",-0.303515,0
"905","seq906",-0.300294,35.5
"906","seq907",-0.289868,38.6
"907","seq908",-0.107714,84.4
"908","seq909",-0.428462,0
"909","seq910",-0.307732,0
"910","seq911",-0.283186,0
"911","seq912",-0.41758,0
"912","seq913",-0.315403,48
"913","seq914",-0.264619,0
"914","seq915",-0.255411,51.4
"915","seq916",-0.439482,0
"916","seq917",-0.328254,0
"917","seq918",-0.303209,0
"918","seq919",-0.196714,63.7
"919","seq920",-0.268315,59.3
"920","seq921",-0.373886,47.5
"921","seq922",-0.303523,51.7
"922","seq923",-0.33327,0
"923","seq924",-0.306044,44.8
"924","seq925",-0.223872,46.7
"925","seq926",-0.301643,0
"926","seq927",-0.310472,0
"927","seq928",-0.327453,0
"928","seq929",-0.383038,0
"929","seq930",-0.24963,42.7
"930","seq931",-0.183611,43.4
"931","seq932",-0.258296,0
"932","seq933",-0.213217,52.5
"933","seq934",-0.282046,0
"934","seq935",-0.329442,0
"935","seq936",-0.193364,70.3
"936","seq937",-0.255395,44.4
"937","seq938",-0.346782,53.3
"938","seq939",-0.282653,36.7
"939","seq940",-0.21199,0
"940","seq941",-0.303361,0
"941","seq942",-0.275044,35.6
"942","seq943",-0.285855,0
"943","seq944",-0.417468,0
"944","seq945",-0.276928,39
"945","seq946",-0.341041,0
"946","seq947",-0.354496,0
"947","seq948",-0.363235,0
"948","seq949",-0.241458,0
"949","seq950",-0.317131,0
"950","seq951",-0.202314,47.5
"951","seq952",-0.323721,40.7
"952","seq953",-0.351757,0
"953","seq954",-0.334099,0
"954","seq955",-0.240412,0
"955","seq956",-0.323087,56.8
"956","seq957",-0.335526,43.8
"957","seq958",-0.189156,49.6
"958","seq959",-0.128889,64.5
"959","seq960",-0.332509,0
"960","seq961",-0.235878,48.8
"961","seq962",-0.354729,48.1
"962","seq963",-0.218186,82.9
"963","seq964",-0.269319,0
"964","seq965",-0.258742,0
"965","seq966",-0.168707,82.4
"966","seq967",-0.357616,0
"967","seq968",-0.27337,47.2
"968","seq969",-0.342052,0
"969","seq970",-0.323266,0
"970","seq971",-0.125241,75.2
"971","seq972",-0.33182,0
"972","seq973",-0.135097,70.5
"973","seq974",-0.318292,0
"974","seq975",-0.329774,0
"975","seq976",-0.371108,0
"976","seq977",-0.280949,0
"977","seq978",-0.296583,0
"978","seq979",-0.145195,61.3
"979","seq980",-0.263591,0
"980","seq981",-0.353814,41.1
"981","seq982",-0.106506,69.3
"982","seq983",-0.383451,0
"983","seq984",-0.35765,40.8
"984","seq985",-0.212398,0
"985","seq986",-0.250537,46.9
"986","seq987",-0.36202,0
"987","seq988",-0.320544,0
"988","seq989",-0.225295,50
"989","seq990",-0.38758,0
"990","seq991",-0.41345,57.5
"991","seq992",-0.313324,48.8
"992","seq993",-0.262871,0
"993","seq994",-0.2878,0
"994","seq995",-0.169426,49.6
"995","seq996",-0.292072,0
"996","seq997",-0.288629,48.9
"997","seq998",-0.387296,0
"998","seq999",-0.388236,0
"999","seq1000",-0.300423,0
"1000","seq1001",-0.305839,0
"1001","seq1002",-0.312306,0
"1002","seq1003",-0.166844,66
"1003","seq1004",-0.356862,0
"1004","seq1005",-0.257232,0
"1005","seq1006",-0.313466,0
"1006","seq1007",-0.307074,0
"1007","seq1008",-0.404022,34.8
"1008","seq1009",-0.2201,51.4
"1009","seq1010",-0.274451,0
"1010","seq1011",-0.310243,34.8
"1011","seq1012",-0.154658,55.1
"1012","seq1013",-0.305745,0
"1013","seq1014",-0.359325,0
"1014","seq1015",-0.268809,53.8
"1015","seq1016",-0.264085,0
"1016","seq1017",-0.175988,51.4
"1017","seq1018",-0.310264,0
"1018","seq1019",-0.439059,0
"1019","seq1020",-0.303621,0
"1020","seq1021",-0.19884,78.5
"1021","seq1022",-0.355457,0
"1022","seq1023",-0.305843,34.4
"1023","seq1024",-0.382317,0
"1024","seq1025",-0.321865,42.3
"1025","seq1026",-0.313167,0
"1026","seq1027",-0.310833,47.5
"1027","seq1028",-0.325286,0
"1028","seq1029",-0.239141,54.5
"1029","seq1030",-0.178002,57.1
"1030","seq1031",-0.326455,0
"1031","seq1032",-0.166493,64.9
"1032","seq1033",-0.372933,0
"1033","seq1034",-0.389196,0
"1034","seq1035",-0.188987,68.5
"1035","seq1036",-0.384112,0
"1036","seq1037",-0.307053,46.5
"1037","seq1038",-0.319873,39.8
"1038","seq1039",-0.305762,0
"1039","seq1040",-0.340361,0
"1040","seq1041",-0.311022,75.5
"1041","seq1042",-0.323382,0
"1042","seq1043",-0.380349,34.4
"1043","seq1044",-0.312128,43.7
"1044","seq1045",-0.252896,37.9
"1045","seq1046",-0.109099,72.7
"1046","seq1047",-0.317106,0
"1047","seq1048",-0.249769,0
"1048","seq1049",-0.257483,53.5
"1049","seq1050",-0.346511,0
"1050","seq1051",-0.276616,0
"1051","seq1052",-0.224068,40.7
"1052","seq1053",-0.272348,53.3
"1053","seq1054",-0.244597,48.5
"1054","seq1055",-0.34058,0
"1055","seq1056",-0.355934,0
"1056","seq1057",-0.221224,0
"1057","seq1058",-0.292496,0
"1058","seq1059",-0.207733,47.5
"1059","seq1060",-0.31252,0
"1060","seq1061",-0.250287,82.9
"1061","seq1062",-0.347569,46.5
"1062","seq1063",-0.250799,0
"1063","seq1064",-0.331237,0
"1064","seq1065",-0.384404,0
"1065","seq1066",-0.300339,41.9
"1066","seq1067",-0.247091,56.4
"1067","seq1068",-0.235938,38.4
"1068","seq1069",-0.22978,58.3
"1069","seq1070",-0.327224,0
"1070","seq1071",-0.31025,0
"1071","seq1072",-0.185088,67.1
"1072","seq1073",-0.295325,44.7
"1073","seq1074",-0.373091,0
"1074","seq1075",-0.388919,0
"1075","seq1076",-0.334305,38.9
"1076","seq1077",-0.311269,0
"1077","seq1078",-0.316113,0
"1078","seq1079",-0.228836,44.6
"1079","seq1080",-0.295619,0
"1080","seq1081",-0.380943,35.7
"1081","seq1082",-0.237112,36.8
"1082","seq1083",-0.332649,38.8
"1083","seq1084",-0.319453,0
"1084","seq1085",-0.335956,0
"1085","seq1086",-0.41989,0
"1086","seq1087",-0.146392,74.5
"1087","seq1088",-0.263421,0
"1088","seq1089",-0.377365,0
"1089","seq1090",-0.317178,0
"1090","seq1091",-0.106642,69.3
"1091","seq1092",-0.428952,0
"1092","seq1093",-0.176145,49.3
"1093","seq1094",-0.151439,65.7
"1094","seq1095",-0.265659,75.4
"1095","seq1096",-0.160206,58
"1096","seq1097",-0.28187,0
"1097","seq1098",-0.262551,62
"1098","seq1099",-0.358491,0
"1099","seq1100",-0.338113,0
"1100","seq1101",-0.31183,0
"1101","seq1102",-0.1954,64.8
"1102","seq1103",-0.357993,0
"1103","seq1104",-0.302858,0
"1104","seq1105",-0.35127,0
"1105","seq1106",-0.322795,0
"1106","seq1107",-0.369734,0
"1107","seq1108",-0.389769,0
"1108","seq1109",-0.32557,0
"1109","seq1110",-0.385109,48.6
"1110","seq1111",-0.256246,50
"1111","seq1112",-0.216648,57.9
"1112","seq1113",-0.200265,79.3
"1113","seq1114",-0.316217,0
"1114","seq1115",-0.32416,0
"1115","seq1116",-0.192969,57.9
"1116","seq1117",-0.306522,0
"1117","seq1118",-0.332197,0
"1118","seq1119",-0.329892,0
"1119","seq1120",-0.343307,0
"1120","seq1121",-0.320864,0
"1121","seq1122",-0.168075,63.8
"1122","seq1123",-0.388043,0
"1123","seq1124",-0.262064,0
"1124","seq1125",-0.088293,86.2
"1125","seq1126",-0.39564,42.1
"1126","seq1127",-0.370735,0
"1127","seq1128",-0.287136,0
"1128","seq1129",-0.303577,43.1
"1129","seq1130",-0.29782,44.6
"1130","seq1131",-0.285966,51.8
"1131","seq1132",-0.31612,0
"1132","seq1133",-0.294532,76.2
"1133","seq1134",-0.368631,41.9
"1134","seq1135",-0.332434,40.7
"1135","seq1136",-0.356483,0
"1136","seq1137",-0.326388,0
"1137","seq1138",-0.405156,0
"1138","seq1139",-0.316256,0
"1139","seq1140",-0.326136,0
"1140","seq1141",-0.319252,37
"1141","seq1142",-0.141023,70.5
"1142","seq1143",-0.338736,0
"1143","seq1144",-0.338522,0
"1144","seq1145",-0.336899,36
"1145","seq1146",-0.317045,46.2
"1146","seq1147",-0.192393,64.8
"1147","seq1148",-0.199176,59.5
"1148","seq1149",-0.325512,0
"1149","seq1150",-0.257353,52.1
"1150","seq1151",-0.221363,64.1
"1151","seq1152",-0.436558,0
"1152","seq1153",-0.302643,0
"1153","seq1154",-0.337903,0
"1154","seq1155",-0.324608,0
"1155","seq1156",-0.225529,46.1
"1156","seq1157",-0.290553,0
"1157","seq1158",-0.116015,71.2
"1158","seq1159",-0.370201,0
"1159","seq1160",-0.277635,0
"1160","seq1161",-0.314264,32.4
"1161","seq1162",-0.315076,0
"1162","seq1163",-0.353085,0
"1163","seq1164",-0.293524,0
"1164","seq1165",-0.380576,0
"1165","seq1166",-0.339707,0
"1166","seq1167",-0.246116,0
"1167","seq1168",-0.322357,0
"1168","seq1169",-0.268963,0
"1169","seq1170",-0.230175,59.7
"1170","seq1171",-0.29931,48.7
"1171","seq1172",-0.259983,53.4
"1172","seq1173",-0.288726,0
"1173","seq1174",-0.124837,72.7
"1174","seq1175",-0.321951,0
"1175","seq1176",-0.235801,55.4
"1176","seq1177",-0.458573,60.6
"1177","seq1178",-0.178333,64.9
"1178","seq1179",-0.20724,67.4
"1179","seq1180",-0.350637,0
"1180","seq1181",-0.098858,76.7
"1181","seq1182",-0.374463,0
"1182","seq1183",-0.202205,56
"1183","seq1184",-0.328195,37.9
"1184","seq1185",-0.326603,0
"1185","seq1186",-0.351714,0
"1186","seq1187",-0.257802,43.9
"1187","seq1188",-0.317246,0
"1188","seq1189",-0.275561,39.8
"1189","seq1190",-0.255465,0
"1190","seq1191",-0.231155,51.8
"1191","seq1192",-0.177626,66.3
"1192","seq1193",-0.264426,0
"1193","seq1194",-0.350159,39.8
"1194","seq1195",-0.26801,0
"1195","seq1196",-0.259834,42.2
"1196","seq1197",-0.266458,0
"1197","seq1198",-0.273006,0
"1198","seq1199",-0.128914,71.4
"1199","seq1200",-0.381725,0
"1200","seq1201",-0.266155,0
"1201","seq1202",-0.329863,0
"1202","seq1203",-0.288987,37.6
"1203","seq1204",-0.310259,0
"1204","seq1205",-0.235949,45.3
"1205","seq1206",-0.314234,0
"1206","seq1207",-0.252654,0
"1207","seq1208",-0.435011,35.3
"1208","seq1209",-0.096419,83.8
"1209","seq1210",-0.362582,0
"1210","seq1211",-0.352472,0
"1211","seq1212",-0.287996,62.3
"1212","seq1213",-0.35075,0
"1213","seq1214",-0.286964,0
"1214","seq1215",-0.386465,45.5
"1215","seq1216",-0.089162,83.5
"1216","seq1217",-0.368859,56.1
"1217","seq1218",-0.179103,51.9
"1218","seq1219",-0.257173,0
"1219","seq1220",-0.290667,0
"1220","seq1221",-0.347658,42.6
"1221","seq1222",-0.482773,0
"1222","seq1223",-0.291633,0
"1223","seq1224",-0.32241,38
"1224","seq1225",-0.375541,40.6
"1225","seq1226",-0.31925,0
"1226","seq1227",-0.206925,0
"1227","seq1228",-0.353311,28.6
"1228","seq1229",-0.187036,77.8
"1229","seq1230",-0.219774,53.3
"1230","seq1231",-0.195023,45.9
"1231","seq1232",-0.228791,55.2
"1232","seq1233",-0.181372,0
"1233","seq1234",-0.371006,0
"1234","seq1235",-0.357379,0
"1235","seq1236",-0.221726,0
"1236","seq1237",-0.298537,0
"1237","seq1238",-0.272354,37.9
"1238","seq1239",-0.353341,0
"1239","seq1240",-0.18973,68.5
"1240","seq1241",-0.127131,75.4
"1241","seq1242",-0.325079,0
"1242","seq1243",-0.362773,0
"1243","seq1244",-0.268142,0
"1244","seq1245",-0.274674,0
"1245","seq1246",-0.352921,0
"1246","seq1247",-0.200787,59.7
"1247","seq1248",-0.37148,0
"1248","seq1249",-0.153768,64.8
"1249","seq1250",-0.267794,37.9
"1250","seq1251",-0.290749,34.6
"1251","seq1252",-0.365594,0
"1252","seq1253",-0.361058,0
"1253","seq1254",-0.305584,51.7
"1254","seq1255",-0.354945,0
"1255","seq1256",-0.295372,0
"1256","seq1257",-0.146984,70.5
"1257","seq1258",-0.138302,72
"1258","seq1259",-0.250218,43.1
"1259","seq1260",-0.294845,0
"1260","seq1261",-0.309398,53.1
"1261","seq1262",-0.225627,36.3
"1262","seq1263",-0.398785,0
"1263","seq1264",-0.289185,47.3
"1264","seq1265",-0.186402,70.1
"1265","seq1266",-0.181883,63.5
"1266","seq1267",-0.324063,0
"1267","seq1268",-0.390712,42.4
"1268","seq1269",-0.164837,76.2
"1269","seq1270",-0.156224,64.8
"1270","seq1271",-0.320063,54.7
"1271","seq1272",-0.305731,0
"1272","seq1273",-0.303961,0
"1273","seq1274",-0.270445,56.5
"1274","seq1275",-0.2423,45.5
"1275","seq1276",-0.25976,47.4
"1276","seq1277",-0.480249,63.6
"1277","seq1278",-0.270714,0
"1278","seq1279",-0.204345,76.5
"1279","seq1280",-0.182049,64.8
"1280","seq1281",-0.179618,67.4
"1281","seq1282",-0.127969,61.6
"1282","seq1283",-0.321637,40.8
"1283","seq1284",-0.162491,61.1
"1284","seq1285",-0.465863,71.4
"1285","seq1286",-0.200456,55.3
"1286","seq1287",-0.278012,0
"1287","seq1288",-0.324746,0
"1288","seq1289",-0.290092,51.4
"1289","seq1290",-0.178423,52.6
"1290","seq1291",-0.253128,38.5
"1291","seq1292",-0.299282,33.6
"1292","seq1293",-0.344043,0
"1293","seq1294",-0.111908,71.9
"1294","seq1295",-0.326129,63.9
"1295","seq1296",-0.333079,0
"1296","seq1297",-0.19929,45
"1297","seq1298",-0.194043,71.3
"1298","seq1299",-0.299934,59.3
"1299","seq1300",-0.085951,89.9
"1300","seq1301",-0.134249,77
"1301","seq1302",-0.324253,43.3
"1302","seq1303",-0.262107,44.4
"1303","seq1304",-0.254812,51.3
"1304","seq1305",-0.425447,0
"1305","seq1306",-0.298266,35.4
"1306","seq1307",-0.115611,71.9
"1307","seq1308",-0.29544,0
"1308","seq1309",-0.367725,0
"1309","seq1310",-0.299495,0
"1310","seq1311",-0.215924,46.3
"1311","seq1312",-0.304311,38.6
"1312","seq1313",-0.268035,42.5
"1313","seq1314",-0.308423,0
"1314","seq1315",-0.276798,46.5
"1315","seq1316",-0.319544,37.1
"1316","seq1317",-0.153147,68.3
"1317","seq1318",-0.331588,0
"1318","seq1319",-0.293704,0
"1319","seq1320",-0.333176,38
"1320","seq1321",-0.219864,47.2
"1321","seq1322",-0.267098,0
"1322","seq1323",-0.40636,37.3
"1323","seq1324",-0.411757,42.6
"1324","seq1325",-0.266647,0
"1325","seq1326",-0.220095,41.6
"1326","seq1327",-0.348131,0
"1327","seq1328",-0.162825,52.5
"1328","seq1329",-0.308545,40.4
"1329","seq1330",-0.327741,0
"1330","seq1331",-0.305151,57.6
"1331","seq1332",-0.268412,0
"1332","seq1333",-0.11559,72.4
"1333","seq1334",-0.240367,43.5
"1334","seq1335",-0.416934,37.8
"1335","seq1336",-0.284577,0
"1336","seq1337",-0.235653,0
"1337","seq1338",-0.358198,33.9
"1338","seq1339",-0.33448,0
"1339","seq1340",-0.17459,53.1
"1340","seq1341",-0.27627,0
"1341","seq1342",-0.22142,51.3
"1342","seq1343",-0.256149,0
"1343","seq1344",-0.265298,49.2
"1344","seq1345",-0.312261,37.1
"1345","seq1346",-0.222267,0
"1346","seq1347",-0.351856,0
"1347","seq1348",-0.361365,0
"1348","seq1349",-0.363885,0
"1349","seq1350",-0.232909,53.8
"1350","seq1351",-0.255343,0
"1351","seq1352",-0.42106,34.8
"1352","seq1353",-0.350193,0
"1353","seq1354",-0.248746,0
"1354","seq1355",-0.372756,0
"1355","seq1356",-0.316635,0
"1356","seq1357",-0.320159,0
"1357","seq1358",-0.324174,0
"1358","seq1359",-0.291463,79.9
"1359","seq1360",-0.387666,0
"1360","seq1361",-0.192744,73.3
"1361","seq1362",-0.36761,0
"1362","seq1363",-0.298278,0
"1363","seq1364",-0.317758,0
"1364","seq1365",-0.212535,50
"1365","seq1366",-0.304946,40
"1366","seq1367",-0.299103,0
"1367","seq1368",-0.297603,50
"1368","seq1369",-0.212024,42.3
"1369","seq1370",-0.239938,49.2
"1370","seq1371",-0.352561,0
"1371","seq1372",-0.352753,0
"1372","seq1373",-0.31924,0
"1373","seq1374",-0.339729,0
"1374","seq1375",-0.104155,79
"1375","seq1376",-0.306164,0
"1376","seq1377",-0.351096,0
"1377","seq1378",-0.349812,0
"1378","seq1379",-0.072144,80.3
"1379","seq1380",-0.331844,0
"1380","seq1381",-0.339722,0
"1381","seq1382",-0.378434,0
"1382","seq1383",-0.322898,67.4
"1383","seq1384",-0.304107,50
"1384","seq1385",-0.162609,79
"1385","seq1386",-0.336264,0
"1386","seq1387",-0.22551,55
"1387","seq1388",-0.354113,0
"1388","seq1389",-0.281529,45.3
"1389","seq1390",-0.315274,0
"1390","seq1391",-0.281925,37.3
"1391","seq1392",-0.246858,0
"1392","seq1393",-0.348942,0
"1393","seq1394",-0.185532,52.7
"1394","seq1395",-0.364274,0
"1395","seq1396",-0.301847,30.4
"1396","seq1397",-0.257658,54.5
"1397","seq1398",-0.331539,0
"1398","seq1399",-0.391275,0
"1399","seq1400",-0.275838,48.6
"1400","seq1401",-0.22827,49.6
"1401","seq1402",-0.329603,0
"1402","seq1403",-0.242734,0
"1403","seq1404",-0.188488,56.2
"1404","seq1405",-0.305557,40.5
"1405","seq1406",-0.321678,0
"1406","seq1407",-0.334378,0
"1407","seq1408",-0.355015,0
"1408","seq1409",-0.314041,0
"1409","seq1410",-0.183137,49.4
"1410","seq1411",-0.36589,57.3
"1411","seq1412",-0.381596,0
"1412","seq1413",-0.249632,0
"1413","seq1414",-0.332587,0
"1414","seq1415",-0.165527,81.4
"1415","seq1416",-0.263655,53
"1416","seq1417",-0.171676,75
"1417","seq1418",-0.213957,95.3
"1418","seq1419",-0.277937,43.9
"1419","seq1420",-0.455045,52.4
"1420","seq1421",-0.273676,47.1
"1421","seq1422",-0.342335,0
"1422","seq1423",-0.338181,0
"1423","seq1424",-0.299498,0
"1424","seq1425",-0.337531,0
"1425","seq1426",-0.143172,68.8
"1426","seq1427",-0.302593,0
"1427","seq1428",-0.27221,0
"1428","seq1429",-0.241284,36.8
"1429","seq1430",-0.296297,0
"1430","seq1431",-0.110641,75.9
"1431","seq1432",-0.328045,0
"1432","seq1433",-0.163358,46.9
"1433","seq1434",-0.272963,68.6
"1434","seq1435",-0.329851,0
"1435","seq1436",-0.271304,0
"1436","seq1437",-0.290574,35.4
"1437","seq1438",-0.260852,61.8
"1438","seq1439",-0.422658,53.7
"1439","seq1440",-0.326885,48.9
"1440","seq1441",-0.328083,53.3
"1441","seq1442",-0.186435,57.5
"1442","seq1443",-0.192367,59.2
"1443","seq1444",-0.299493,0
"1444","seq1445",-0.234352,0
"1445","seq1446",-0.351642,0
"1446","seq1447",-0.323668,40
"1447","seq1448",-0.282955,0
"1448","seq1449",-0.340233,0
"1449","seq1450",-0.273299,0
"1450","seq1451",-0.270719,62.3
"1451","seq1452",-0.401476,0
"1452","seq1453",-0.310483,0
"1453","seq1454",-0.300166,0
"1454","seq1455",-0.341677,40.2
"1455","seq1456",-0.35408,0
"1456","seq1457",-0.318623,0
"1457","seq1458",-0.249949,46.7
"1458","seq1459",-0.278032,0
"1459","seq1460",-0.316743,0
"1460","seq1461",-0.279549,0
"1461","seq1462",-0.249771,0
"1462","seq1463",-0.173537,56
"1463","seq1464",-0.254472,0
"1464","seq1465",-0.36706,0
"1465","seq1466",-0.260245,61.2
"1466","seq1467",-0.15475,70.5
"1467","seq1468",-0.404643,75.6
"1468","seq1469",-0.429248,0
"1469","seq1470",-0.177535,53.4
"1470","seq1471",-0.096977,73.3
"1471","seq1472",-0.345395,0
"1472","seq1473",-0.32979,43.5
"1473","seq1474",-0.30518,57.1
"1474","seq1475",-0.314385,0
"1475","seq1476",-0.362127,0
"1476","seq1477",-0.090727,82.4
"1477","seq1478",-0.350293,0
"1478","seq1479",-0.27274,56.2
"1479","seq1480",-0.339535,0
"1480","seq1481",-0.328217,0
"1481","seq1482",-0.396751,0
"1482","seq1483",-0.21896,58.6
"1483","seq1484",-0.298421,0
"1484","seq1485",-0.257269,56.8
"1485","seq1486",-0.351635,0
"1486","seq1487",-0.091902,60.2
"1487","seq1488",-0.329401,41.2
"1488","seq1489",-0.265049,53.6
"1489","seq1490",-0.289657,0
"1490","seq1491",-0.320347,0
"1491","seq1492",-0.245734,38.6
"1492","seq1493",-0.297889,64.4
"1493","seq1494",-0.379807,0
"1494","seq1495",-0.292352,0
"1495","seq1496",-0.377672,0
"1496","seq1497",-0.334095,0
"1497","seq1498",-0.340689,0
"1498","seq1499",-0.143513,55.8
"1499","seq1500",-0.217085,40.2
"1500","seq1501",-0.118023,86.2
"1501","seq1502",-0.287324,35.4
"1502","seq1503",-0.306905,0
"1503","seq1504",-0.410408,0
"1504","seq1505",-0.330086,60.6
"1505","seq1506",-0.301267,0
"1506","seq1507",-0.400012,0
"1507","seq1508",-0.277551,0
"1508","seq1509",-0.342226,56
"1509","seq1510",-0.305604,0
"1510","seq1511",-0.343999,0
"1511","seq1512",-0.181862,64.5
"1512","seq1513",-0.400037,34.2
"1513","seq1514",-0.311653,0
"1514","seq1515",-0.270536,0
"1515","seq1516",-0.35539,0
"1516","seq1517",-0.327496,0
"1517","seq1518",-0.275832,0
"1518","seq1519",-0.322593,0
"1519","seq1520",-0.300056,43.8
"1520","seq1521",-0.292341,0
"1521","seq1522",-0.327802,0
"1522","seq1523",-0.165953,64.9
"1523","seq1524",-0.222284,62.9
"1524","seq1525",-0.333814,0
"1525","seq1526",-0.332382,46.2
"1526","seq1527",-0.320499,45.9
"1527","seq1528",-0.378419,0
"1528","seq1529",-0.331474,0
"1529","seq1530",-0.362184,0
"1530","seq1531",-0.353797,28.9
"1531","seq1532",-0.302164,0
"1532","seq1533",-0.263769,38.8
"1533","seq1534",-0.315249,0
"1534","seq1535",-0.30452,58.3
"1535","seq1536",-0.425884,0
"1536","seq1537",-0.314036,35.5
"1537","seq1538",-0.135133,64.3
"1538","seq1539",-0.369332,0
"1539","seq1540",-0.386891,0
"1540","seq1541",-0.245855,0
"1541","seq1542",-0.365327,0
"1542","seq1543",-0.294796,53.1
"1543","seq1544",-0.192503,61.8
"1544","seq1545",-0.227145,46.7
"1545","seq1546",-0.301913,36.2
"1546","seq1547",-0.322612,0
"1547","seq1548",-0.220355,57.3
"1548","seq1549",-0.376126,0
"1549","seq1550",-0.240724,46
"1550","seq1551",-0.300168,0
"1551","seq1552",-0.236828,47.7
"1552","seq1553",-0.283307,42.5
"1553","seq1554",-0.263194,0
"1554","seq1555",-0.295302,0
"1555","seq1556",-0.273453,0
"1556","seq1557",-0.258556,43.6
"1557","seq1558",-0.340488,0
"1558","seq1559",-0.339149,37.2
"1559","seq1560",-0.395863,0
"1560","seq1561",-0.214327,0
"1561","seq1562",-0.305797,0
