"","seqid","score","%id"
"842","seq_842",-0.164515,0
"843","seq_843",-0.214819,0
"844","seq_844",-0.367811,0
"845","seq_845",-0.351452,0
"846","seq_846",-0.347888,0
"847","seq_847",-0.17389,57
"848","seq_848",-0.149701,0
"849","seq_849",-0.452011,29.2
"850","seq_850",-0.197832,0
"851","seq_851",-0.238041,48.7
"852","seq_852",-0.319627,0
"853","seq_853",-0.094524,50
"854","seq_854",-0.374657,0
"855","seq_855",-0.378603,0
"856","seq_856",-0.340233,38.9
"857","seq_857",-0.351875,39.7
"858","seq_858",-0.234732,73.3
"859","seq_859",-0.393195,98
"860","seq_860",-0.35056,0
"861","seq_861",-0.404737,0
"862","seq_862",-0.273431,0
"863","seq_863",-0.351709,41
"864","seq_864",-0.222793,73.1
"865","seq_865",-0.201836,0
"866","seq_866",-0.207015,0
"867","seq_867",-0.214124,0
"868","seq_868",-0.43409,0
"869","seq_869",-0.357149,36.5
"870","seq_870",-0.224138,51.8
"871","seq_871",-0.122511,60.3
"872","seq_872",-0.306784,50
"873","seq_873",-0.306775,62.2
"874","seq_874",-0.135745,64.3
"875","seq_875",-0.122234,62.8
"876","seq_876",-0.313372,0
"877","seq_877",-0.080683,0
"878","seq_878",-0.306958,0
"879","seq_879",-0.259637,0
"880","seq_880",-0.462462,0
"881","seq_881",-0.166763,0
"882","seq_882",-0.158536,0
"883","seq_883",-0.133978,0
"884","seq_884",-0.119399,88.1
"885","seq_885",-0.334668,0
"886","seq_886",-0.392716,0
"887","seq_887",-0.351675,0
"888","seq_888",-0.451671,36.8
"889","seq_889",-0.444071,96
"890","seq_890",-0.35493,62.2
"891","seq_891",-0.243287,55.3
"892","seq_892",-0.242374,0
"893","seq_893",-0.172422,0
"894","seq_894",-0.033177,49.4
"895","seq_895",-0.465823,0
"896","seq_896",-0.26891,0
"897","seq_897",-0.44542,0
"898","seq_898",-0.117285,81.9
"899","seq_899",-0.294167,0
"900","seq_900",-0.17898,63.8
"901","seq_901",-0.25201,0
"902","seq_902",-0.176841,0
"903","seq_903",-0.145963,0
"904","seq_904",-0.229072,0
"905","seq_905",-0.128123,0
"906","seq_906",-0.235333,0
"907","seq_907",-0.172178,100
"908","seq_908",-0.184725,0
"909","seq_909",-0.173386,85.4
"910","seq_910",-0.125502,76.1
"911","seq_911",-0.168385,66.3
"912","seq_912",-0.178094,0
"913","seq_913",-0.107502,0
"914","seq_914",-0.254884,0
"915","seq_915",-0.374357,67.7
"916","seq_916",-0.29904,0
"917","seq_917",-0.229634,0
"918","seq_918",-0.091328,39.5
"919","seq_919",-0.146968,0
"920","seq_920",-0.323534,0
"921","seq_921",-0.318819,70.7
"922","seq_922",-0.26752,99
"923","seq_923",-0.161986,96.7
"924","seq_924",-0.127433,0
"925","seq_925",-0.378483,54.3
"926","seq_926",-0.191433,0
"927","seq_927",-0.32534,0
"928","seq_928",-0.138284,99
"929","seq_929",-0.211137,66.7
"930","seq_930",-0.126782,69.1
"931","seq_931",-0.309677,0
"932","seq_932",-0.233346,0
"933","seq_933",-0.150833,0
"934","seq_934",-0.221611,68
"935","seq_935",-0.104595,0
"936","seq_936",-0.131962,0
"937","seq_937",-0.392291,0
"938","seq_938",-0.438078,97.9
"939","seq_939",-0.323498,0
"940","seq_940",-0.121487,60.8
"941","seq_941",-0.446457,43.1
"942","seq_942",-0.338068,35.6
"943","seq_943",-0.285309,100
"944","seq_944",-0.276714,0
"945","seq_945",-0.272989,74.7
"946","seq_946",-0.170782,68.8
"947","seq_947",-0.259465,51.9
"948","seq_948",-0.203986,51.8
"949","seq_949",-0.309847,0
"950","seq_950",-0.238972,0
"951","seq_951",-0.307001,0
"952","seq_952",-0.115764,71.9
"953","seq_953",-0.264308,0
"954","seq_954",-0.1654,0
"955","seq_955",-0.136034,0
"956","seq_956",-0.2364,0
"957","seq_957",-0.32232,0
"958","seq_958",-0.103558,0
"959","seq_959",-0.195427,0
"960","seq_960",-0.330979,0
"961","seq_961",-0.232609,0
"962","seq_962",-0.342836,0
"963","seq_963",-0.313876,0
"964","seq_964",-0.320185,0
"965","seq_965",-0.392399,67.6
"966","seq_966",-0.174836,0
"967","seq_967",-0.302707,99
"968","seq_968",-0.241158,58.9
"969","seq_969",-0.241923,73.3
"970","seq_970",-0.315962,0
"971","seq_971",-0.237561,0
"972","seq_972",-0.311445,0
"973","seq_973",-0.451978,39.2
"974","seq_974",-0.185438,60
"975","seq_975",-0.191484,86.9
"976","seq_976",-0.364366,0
"977","seq_977",-0.146739,63.5
"978","seq_978",-0.189639,60.4
"979","seq_979",-0.31009,43.5
"980","seq_980",-0.423338,81.4
"981","seq_981",-0.444757,0
"982","seq_982",-0.44276,0
"983","seq_983",-0.298821,0
"984","seq_984",-0.486592,0
"985","seq_985",-0.448882,97
"986","seq_986",-0.186345,85.6
"987","seq_987",-0.334246,41.1
"988","seq_988",-0.115574,0
"989","seq_989",-0.297214,0
"990","seq_990",-0.363406,0
"991","seq_991",-0.283796,46.6
"992","seq_992",-0.263707,0
"993","seq_993",-0.293139,0
"994","seq_994",-0.329762,50
"995","seq_995",-0.287639,0
"996","seq_996",-0.268407,0
"997","seq_997",-0.312032,0
"998","seq_998",-0.242341,0
"999","seq_999",-0.390666,60.8
"1000","seq_1000",-0.36589,0
"1001","seq_1001",-0.309934,48.7
"1002","seq_1002",-0.374587,0
"1003","seq_1003",-0.104464,0
"1004","seq_1004",-0.193888,88.6
"1005","seq_1005",-0.133843,0
"1006","seq_1006",-0.300411,0
"1007","seq_1007",-0.370233,0
"1008","seq_1008",-0.364256,0
"1009","seq_1009",-0.425608,94.9
"1010","seq_1010",-0.462972,36.3
"1011","seq_1011",-0.106824,0
"1012","seq_1012",-0.366559,84.1
"1013","seq_1013",-0.289113,0
"1014","seq_1014",-0.277873,43.2
"1015","seq_1015",-0.157824,56.5
"1016","seq_1016",-0.194393,70
"1017","seq_1017",-0.302762,0
"1018","seq_1018",-0.327668,41.4
"1019","seq_1019",-0.211303,48.5
"1020","seq_1020",-0.335274,36
"1021","seq_1021",-0.169573,37.9
"1022","seq_1022",-0.242356,0
"1023","seq_1023",-0.052776,0
"1024","seq_1024",-0.136141,52.3
"1025","seq_1025",-0.36432,0
"1026","seq_1026",-0.155337,0
"1027","seq_1027",-0.315022,0
"1028","seq_1028",-0.265623,0
"1029","seq_1029",-0.069738,0
"1030","seq_1030",-0.306041,0
"1031","seq_1031",-0.205734,39.4
"1032","seq_1032",-0.145079,72.2
"1033","seq_1033",-0.181085,48.8
"1034","seq_1034",-0.422307,64.5
"1035","seq_1035",-0.430735,98
"1036","seq_1036",-0.375385,0
"1037","seq_1037",-0.462407,0
"1038","seq_1038",-0.368611,0
"1039","seq_1039",-0.302555,0
"1040","seq_1040",-0.438078,97.9
"1041","seq_1041",-0.220028,0
"1042","seq_1042",-0.103655,0
"1043","seq_1043",-0.316119,0
"1044","seq_1044",-0.208452,0
"1045","seq_1045",-0.238291,0
"1046","seq_1046",-0.490096,90.9
"1047","seq_1047",-0.339114,0
"1048","seq_1048",-0.30948,0
"1049","seq_1049",-0.319746,0
"1050","seq_1050",-0.120396,75.9
"1051","seq_1051",-0.155504,0
"1052","seq_1052",-0.313121,0
"1053","seq_1053",-0.12496,72.1
"1054","seq_1054",-0.284824,0
"1055","seq_1055",-0.145536,0
"1056","seq_1056",-0.276882,50
"1057","seq_1057",-0.318781,0
"1058","seq_1058",-0.424234,0
"1059","seq_1059",-0.156519,0
"1060","seq_1060",-0.302494,0
"1061","seq_1061",-0.226378,49.4
"1062","seq_1062",-0.263409,45.3
"1063","seq_1063",-0.326941,92
"1064","seq_1064",-0.34297,68.8
"1065","seq_1065",-0.170733,0
"1066","seq_1066",-0.128069,0
"1067","seq_1067",-0.133203,46
"1068","seq_1068",-0.412419,100
"1069","seq_1069",-0.308365,0
"1070","seq_1070",-0.384282,0
"1071","seq_1071",-0.182162,0
"1072","seq_1072",-0.123386,0
"1073","seq_1073",-0.058626,79.3
"1074","seq_1074",-0.149658,0
"1075","seq_1075",-0.31202,0
"1076","seq_1076",-0.152697,81.6
"1077","seq_1077",-0.329509,55.3
"1078","seq_1078",-0.31747,0
"1079","seq_1079",-0.262136,53.5
"1080","seq_1080",-0.244534,0
"1081","seq_1081",-0.289534,50.5
"1082","seq_1082",-0.343485,0
"1083","seq_1083",-0.237103,0
"1084","seq_1084",-0.134246,0
"1085","seq_1085",-0.19343,0
"1086","seq_1086",-0.22627,70.1
"1087","seq_1087",-0.215443,75.8
"1088","seq_1088",-0.264237,41.5
"1089","seq_1089",-0.289566,0
"1090","seq_1090",-0.227283,48.1
"1091","seq_1091",-0.456848,98.9
"1092","seq_1092",-0.324567,0
"1093","seq_1093",-0.130511,0
"1094","seq_1094",-0.245329,43.5
"1095","seq_1095",-0.335468,0
"1096","seq_1096",-0.283693,44.6
"1097","seq_1097",-0.149931,0
"1098","seq_1098",-0.321157,37.5
"1099","seq_1099",-0.352504,52.1
"1100","seq_1100",-0.189742,0
"1101","seq_1101",-0.395666,37.3
"1102","seq_1102",-0.241212,0
"1103","seq_1103",-0.154022,58
"1104","seq_1104",-0.161759,0
"1105","seq_1105",-0.172545,77.6
"1106","seq_1106",-0.417163,0
"1107","seq_1107",-0.134433,0
"1108","seq_1108",-0.185165,0
"1109","seq_1109",-0.307301,0
"1110","seq_1110",-0.183169,68.4
"1111","seq_1111",-0.361163,0
"1112","seq_1112",-0.33509,0
"1113","seq_1113",-0.332131,0
"1114","seq_1114",-0.176188,0
"1115","seq_1115",-0.32235,0
"1116","seq_1116",-0.153096,59.5
"1117","seq_1117",-0.310106,0
"1118","seq_1118",-0.247959,49.4
"1119","seq_1119",-0.32484,0
"1120","seq_1120",-0.300493,0
"1121","seq_1121",-0.160023,71.8
"1122","seq_1122",-0.239279,0
"1123","seq_1123",-0.346613,0
"1124","seq_1124",-0.451232,94.2
"1125","seq_1125",-0.157371,61.3
"1126","seq_1126",-0.208607,0
"1127","seq_1127",-0.490903,0
"1128","seq_1128",-0.147237,86.3
"1129","seq_1129",-0.088793,0
"1130","seq_1130",-0.351925,44.1
"1131","seq_1131",-0.338537,97
"1132","seq_1132",-0.307707,0
"1133","seq_1133",-0.39858,0
"1134","seq_1134",-0.423648,42.9
"1135","seq_1135",-0.14384,54.5
"1136","seq_1136",-0.282059,0
"1137","seq_1137",-0.313698,0
"1138","seq_1138",-0.250316,71
"1139","seq_1139",-0.22068,0
"1140","seq_1140",-0.159293,0
"1141","seq_1141",-0.145821,67.1
"1142","seq_1142",-0.195007,0
"1143","seq_1143",-0.184354,75.4
"1144","seq_1144",-0.197129,51.9
"1145","seq_1145",-0.336282,0
"1146","seq_1146",-0.309899,0
"1147","seq_1147",-0.347242,0
"1148","seq_1148",-0.259031,0
"1149","seq_1149",-0.224893,0
"1150","seq_1150",-0.280875,0
"1151","seq_1151",-0.172581,69.5
"1152","seq_1152",-0.279803,76.5
"1153","seq_1153",-0.334451,50
"1154","seq_1154",-0.436309,97
"1155","seq_1155",-0.138788,0
"1156","seq_1156",-0.151226,0
"1157","seq_1157",-0.31528,0
"1158","seq_1158",-0.174308,0
"1159","seq_1159",-0.089213,0
"1160","seq_1160",-0.108406,86.8
"1161","seq_1161",-0.254894,0
"1162","seq_1162",-0.20287,74
"1163","seq_1163",-0.110495,0
"1164","seq_1164",-0.157933,0
"1165","seq_1165",-0.374024,0
"1166","seq_1166",-0.399095,93.9
"1167","seq_1167",-0.388721,35.1
"1168","seq_1168",-0.247521,0
"1169","seq_1169",-0.323227,51.3
"1170","seq_1170",-0.176986,0
"1171","seq_1171",-0.189757,51.6
"1172","seq_1172",-0.103721,81.3
"1173","seq_1173",-0.190761,0
"1174","seq_1174",-0.353166,0
"1175","seq_1175",-0.146948,0
"1176","seq_1176",-0.359418,66.2
"1177","seq_1177",-0.103625,93.2
"1178","seq_1178",-0.298985,0
"1179","seq_1179",-0.335163,0
"1180","seq_1180",-0.157215,0
"1181","seq_1181",-0.187196,45.6
"1182","seq_1182",-0.266774,65.1
"1183","seq_1183",-0.420473,0
"1184","seq_1184",-0.183812,0
"1185","seq_1185",-0.335447,96.6
"1186","seq_1186",-0.045274,0
"1187","seq_1187",-0.113794,99
"1188","seq_1188",-0.163179,78.2
"1189","seq_1189",-0.148737,0
"1190","seq_1190",-0.117251,0
"1191","seq_1191",-0.163551,0
"1192","seq_1192",-0.215678,0
"1193","seq_1193",-0.147236,72.8
"1194","seq_1194",-0.175516,47.5
"1195","seq_1195",-0.3049,0
"1196","seq_1196",-0.431869,0
"1197","seq_1197",-0.34256,0
"1198","seq_1198",-0.517874,0
"1199","seq_1199",-0.094978,0
"1200","seq_1200",-0.339697,0
"1201","seq_1201",-0.145691,0
"1202","seq_1202",-0.224008,54.3
"1203","seq_1203",-0.179821,97
"1204","seq_1204",-0.336035,47.4
"1205","seq_1205",-0.352823,65.6
"1206","seq_1206",-0.214165,0
"1207","seq_1207",-0.30856,0
"1208","seq_1208",-0.251599,0
"1209","seq_1209",-0.243195,69
"1210","seq_1210",-0.224749,0
"1211","seq_1211",-0.10712,0
"1212","seq_1212",-0.236019,51.9
"1213","seq_1213",-0.260515,55
"1214","seq_1214",-0.173092,0
"1215","seq_1215",-0.120829,0
"1216","seq_1216",-0.150989,0
"1217","seq_1217",-0.228975,0
"1218","seq_1218",-0.388705,0
"1219","seq_1219",-0.314294,0
"1220","seq_1220",-0.246317,0
"1221","seq_1221",-0.084105,0
"1222","seq_1222",-0.278083,0
"1223","seq_1223",-0.187438,0
"1224","seq_1224",-0.101453,0
"1225","seq_1225",-0.159452,59.8
"1226","seq_1226",-0.261523,0
"1227","seq_1227",-0.220748,73.3
"1228","seq_1228",-0.274757,55.6
"1229","seq_1229",-0.300285,0
"1230","seq_1230",-0.397206,86.7
"1231","seq_1231",-0.364678,0
"1232","seq_1232",-0.071146,0
"1233","seq_1233",-0.19567,0
"1234","seq_1234",-0.35447,75
"1235","seq_1235",-0.319876,0
"1236","seq_1236",-0.128265,59.3
"1237","seq_1237",-0.280492,0
"1238","seq_1238",-0.33982,0
"1239","seq_1239",-0.246004,0
"1240","seq_1240",-0.261635,0
"1241","seq_1241",-0.271121,65.7
"1242","seq_1242",-0.267812,0
"1243","seq_1243",-0.313218,0
"1244","seq_1244",-0.385818,48.5
"1245","seq_1245",-0.244885,0
"1246","seq_1246",-0.27831,0
"1247","seq_1247",-0.210674,96.7
"1248","seq_1248",-0.331845,0
"1249","seq_1249",-0.244662,50.6
"1250","seq_1250",-0.170057,0
"1251","seq_1251",-0.13464,0
"1252","seq_1252",-0.301085,0
"1253","seq_1253",-0.153817,0
"1254","seq_1254",-0.127586,0
"1255","seq_1255",-0.14061,0
"1256","seq_1256",-0.239385,0
"1257","seq_1257",-0.196409,0
"1258","seq_1258",-0.374438,94.9
"1259","seq_1259",-0.393798,0
"1260","seq_1260",-0.274969,0
"1261","seq_1261",-0.227931,0
"1262","seq_1262",-0.276808,0
"1263","seq_1263",-0.063794,61.6
"1264","seq_1264",-0.171786,0
"1265","seq_1265",-0.205679,64.4
"1266","seq_1266",-0.208581,55.1
"1267","seq_1267",-0.39164,44.9
"1268","seq_1268",-0.374644,45.9
"1269","seq_1269",-0.359532,36.7
"1270","seq_1270",-0.183876,67.7
"1271","seq_1271",-0.367809,0
"1272","seq_1272",-0.202809,75.6
"1273","seq_1273",-0.438392,0
"1274","seq_1274",-0.20881,0
"1275","seq_1275",-0.19771,75
"1276","seq_1276",-0.28672,0
"1277","seq_1277",-0.113213,84.5
"1278","seq_1278",-0.106243,0
"1279","seq_1279",-0.201952,0
"1280","seq_1280",-0.293394,0
"1281","seq_1281",-0.136141,0
"1282","seq_1282",-0.370722,0
"1283","seq_1283",-0.308425,0
"1284","seq_1284",-0.348626,68.2
"1285","seq_1285",-0.265229,0
"1286","seq_1286",-0.350872,0
"1287","seq_1287",-0.405178,0
"1288","seq_1288",-0.265884,0
"1289","seq_1289",-0.163587,0
"1290","seq_1290",-0.212228,0
"1291","seq_1291",-0.104121,0
"1292","seq_1292",-0.356694,0
"1293","seq_1293",-0.355556,0
"1294","seq_1294",-0.182979,0
"1295","seq_1295",-0.479388,91.9
"1296","seq_1296",-0.162093,0
"1297","seq_1297",-0.357729,0
"1298","seq_1298",-0.249093,73.6
"1299","seq_1299",-0.367253,0
"1300","seq_1300",-0.202032,66.7
"1301","seq_1301",-0.321052,0
"1302","seq_1302",-0.229499,0
"1303","seq_1303",-0.420833,0
"1304","seq_1304",-0.089257,96.3
"1305","seq_1305",-0.222039,70
"1306","seq_1306",-0.20268,52.2
"1307","seq_1307",-0.113614,0
"1308","seq_1308",-0.222067,0
"1309","seq_1309",-0.211253,0
"1310","seq_1310",-0.240689,0
"1311","seq_1311",-0.259621,0
"1312","seq_1312",-0.201531,0
"1313","seq_1313",-0.256058,58.5
"1314","seq_1314",-0.122373,94.6
"1315","seq_1315",-0.140309,0
"1316","seq_1316",-0.123017,96.3
"1317","seq_1317",-0.162368,100
"1318","seq_1318",-0.387317,0
"1319","seq_1319",-0.445755,46.4
"1320","seq_1320",-0.272269,0
"1321","seq_1321",-0.202069,50
"1322","seq_1322",-0.177217,0
"1323","seq_1323",-0.33268,0
"1324","seq_1324",-0.259433,0
"1325","seq_1325",-0.344864,57.5
"1326","seq_1326",-0.298878,0
"1327","seq_1327",-0.259767,0
"1328","seq_1328",-0.181053,57.3
"1329","seq_1329",-0.278298,0
"1330","seq_1330",-0.432397,0
"1331","seq_1331",-0.182784,98
"1332","seq_1332",-0.108952,0
"1333","seq_1333",-0.311117,97
"1334","seq_1334",-0.404408,35.9
"1335","seq_1335",-0.225127,59.3
"1336","seq_1336",-0.362823,0
"1337","seq_1337",-0.324576,0
"1338","seq_1338",-0.192725,47.8
"1339","seq_1339",-0.30697,72
"1340","seq_1340",-0.369268,78.5
"1341","seq_1341",-0.112335,94.9
"1342","seq_1342",-0.243234,0
"1343","seq_1343",-0.234318,64.9
"1344","seq_1344",-0.357718,0
"1345","seq_1345",-0.422175,78.7
"1346","seq_1346",-0.325235,0
"1347","seq_1347",-0.177183,62.2
"1348","seq_1348",-0.362244,60
"1349","seq_1349",-0.23726,51.3
"1350","seq_1350",-0.131479,0
"1351","seq_1351",-0.331523,0
"1352","seq_1352",-0.206723,64.2
"1353","seq_1353",-0.222717,0
"1354","seq_1354",-0.473719,0
"1355","seq_1355",-0.277333,73.6
"1356","seq_1356",-0.138644,0
"1357","seq_1357",-0.208763,55.6
"1358","seq_1358",-0.382457,97
"1359","seq_1359",-0.454308,77
"1360","seq_1360",-0.13969,59.4
"1361","seq_1361",-0.088773,0
"1362","seq_1362",-0.221955,0
"1363","seq_1363",-0.169565,45.7
"1364","seq_1364",-0.384049,0
"1365","seq_1365",-0.100956,0
"1366","seq_1366",-0.185762,0
"1367","seq_1367",-0.080679,52.4
"1368","seq_1368",-0.232041,0
"1369","seq_1369",-0.482724,100
"1370","seq_1370",-0.212023,75
"1371","seq_1371",-0.239086,0
"1372","seq_1372",-0.286956,0
"1373","seq_1373",-0.146783,0
"1374","seq_1374",-0.200479,0
"1375","seq_1375",-0.318965,96
"1376","seq_1376",-0.235291,0
"1377","seq_1377",-0.199736,0
"1378","seq_1378",-0.434277,0
"1379","seq_1379",-0.164128,0
"1380","seq_1380",-0.394962,0
"1381","seq_1381",-0.180941,52.2
"1382","seq_1382",-0.148888,0
"1383","seq_1383",-0.344943,0
"1384","seq_1384",-0.336461,0
"1385","seq_1385",-0.145255,0
"1386","seq_1386",-0.217294,0
"1387","seq_1387",-0.150526,0
"1388","seq_1388",-0.093497,45.2
"1389","seq_1389",-0.138242,0
"1390","seq_1390",-0.094513,100
"1391","seq_1391",-0.257946,0
"1392","seq_1392",-0.431065,62.2
"1393","seq_1393",-0.226826,0
"1394","seq_1394",-0.318675,0
"1395","seq_1395",-0.388637,60.9
"1396","seq_1396",-0.292218,0
"1397","seq_1397",-0.240856,0
"1398","seq_1398",-0.193991,39.8
"1399","seq_1399",-0.398408,65.2
"1400","seq_1400",-0.207038,0
"1401","seq_1401",-0.408065,0
"1402","seq_1402",-0.121847,0
"1403","seq_1403",-0.224933,69.6
"1404","seq_1404",-0.221788,0
"1405","seq_1405",-0.465633,0
"1406","seq_1406",-0.179776,62
"1407","seq_1407",-0.223235,0
"1408","seq_1408",-0.441707,99
"1409","seq_1409",-0.122167,75.4
"1410","seq_1410",-0.23659,0
"1411","seq_1411",-0.234949,50
"1412","seq_1412",-0.218417,0
"1413","seq_1413",-0.245726,0
"1414","seq_1414",-0.216835,0
"1415","seq_1415",-0.136027,0
"1416","seq_1416",-0.28703,0
"1417","seq_1417",-0.182146,0
"1418","seq_1418",-0.200551,0
"1419","seq_1419",-0.193904,0
"1420","seq_1420",-0.334413,0
"1421","seq_1421",-0.265605,0
"1422","seq_1422",-0.37714,0
"1423","seq_1423",-0.141683,0
"1424","seq_1424",-0.376138,0
"1425","seq_1425",-0.406481,0
"1426","seq_1426",-0.198103,0
"1427","seq_1427",-0.268282,56.8
"1428","seq_1428",-0.264502,0
"1429","seq_1429",-0.28431,59.4
"1430","seq_1430",-0.508509,0
"1431","seq_1431",-0.308072,0
"1432","seq_1432",-0.198026,0
"1433","seq_1433",-0.110804,0
"1434","seq_1434",-0.231432,0
"1435","seq_1435",-0.091462,57.5
"1436","seq_1436",-0.228464,0
"1437","seq_1437",-0.333165,0
"1438","seq_1438",-0.290525,47.5
"1439","seq_1439",-0.104911,70
"1440","seq_1440",-0.38856,0
"1441","seq_1441",-0.391883,0
"1442","seq_1442",-0.283929,0
"1443","seq_1443",-0.206438,0
"1444","seq_1444",-0.190824,0
"1445","seq_1445",-0.252726,0
"1446","seq_1446",-0.459894,0
"1447","seq_1447",-0.090653,68.5
"1448","seq_1448",-0.296471,0
"1449","seq_1449",-0.399879,59.2
"1450","seq_1450",-0.173934,78.5
"1451","seq_1451",-0.34276,0
"1452","seq_1452",-0.173344,60.9
"1453","seq_1453",-0.344981,0
"1454","seq_1454",-0.241843,0
"1455","seq_1455",-0.197771,0
"1456","seq_1456",-0.198099,0
"1457","seq_1457",-0.174311,59.2
"1458","seq_1458",-0.223522,56.7
"1459","seq_1459",-0.188099,75.8
"1460","seq_1460",-0.379731,0
"1461","seq_1461",-0.067363,66.3
"1462","seq_1462",-0.217368,66
"1463","seq_1463",-0.409087,41.7
"1464","seq_1464",-0.347559,62.3
"1465","seq_1465",-0.315094,0
"1466","seq_1466",-0.134682,0
"1467","seq_1467",-0.206261,60.8
"1468","seq_1468",-0.151992,60.8
"1469","seq_1469",-0.356444,0
"1470","seq_1470",-0.296016,0
"1471","seq_1471",-0.221989,0
"1472","seq_1472",-0.420688,0
"1473","seq_1473",-0.13376,76.1
"1474","seq_1474",-0.249606,0
"1475","seq_1475",-0.293543,0
"1476","seq_1476",-0.237983,0
"1477","seq_1477",-0.163125,67.6
"1478","seq_1478",-0.152968,0
"1479","seq_1479",-0.143639,68.4
"1480","seq_1480",-0.307067,50
"1481","seq_1481",-0.310459,47
"1482","seq_1482",-0.357281,0
"1483","seq_1483",-0.324178,0
"1484","seq_1484",-0.152034,0
"1485","seq_1485",-0.322128,0
"1486","seq_1486",-0.434767,97
"1487","seq_1487",-0.111991,0
"1488","seq_1488",-0.175359,95.7
"1489","seq_1489",-0.352516,30.3
"1490","seq_1490",-0.138155,84.2
"1491","seq_1491",-0.142669,0
"1492","seq_1492",-0.107363,0
"1493","seq_1493",-0.267258,0
"1494","seq_1494",-0.317313,0
"1495","seq_1495",-0.204267,84.1
"1496","seq_1496",-0.428733,62.1
"1497","seq_1497",-0.214674,0
"1498","seq_1498",-0.136051,42.2
"1499","seq_1499",-0.356489,0
"1500","seq_1500",-0.104937,57
"1501","seq_1501",-0.508479,91.9
"1502","seq_1502",-0.26948,0
"1503","seq_1503",-0.203199,0
"1504","seq_1504",-0.127633,0
"1505","seq_1505",-0.326642,0
"1506","seq_1506",-0.401726,0
"1507","seq_1507",-0.135896,0
"1508","seq_1508",-0.36162,0
"1509","seq_1509",-0.089851,0
"1510","seq_1510",-0.308754,0
"1511","seq_1511",-0.391069,0
"1512","seq_1512",-0.379458,39.8
"1513","seq_1513",-0.239255,34.8
"1514","seq_1514",-0.107086,0
"1515","seq_1515",-0.137512,82.5
"1516","seq_1516",-0.319112,70.2
"1517","seq_1517",-0.224627,64.5
"1518","seq_1518",-0.093339,67
"1519","seq_1519",-0.232503,0
"1520","seq_1520",-0.427922,97
"1521","seq_1521",-0.376658,94.1
"1522","seq_1522",-0.467571,92.9
"1523","seq_1523",-0.119781,50.7
"1524","seq_1524",-0.243047,0
"1525","seq_1525",-0.192327,0
"1526","seq_1526",-0.171319,52.6
"1527","seq_1527",-0.462996,0
